tinh;huyen;xa;diaban;hoso;m7c1;m7c2;m7c3;m7c4;m7c5;m7c6;m7c7;m7c8;m7c9;m7c10;m7c11;m7c12;m7c13;m7c14;m7c15;m7c16;m7c17;m7c18;m7c19;m7c20a;m7c20b;m7c21;m7c22;m7c23;m7c23a;m7c24;m7c241;m7c242;m7c25;m7c251;m7c252;m7c253;m7c254;m7c26;m7c27;m7c27a;m7c28;m7c29;m7c30;m7c31;m7c32;m7c33;m7c34;m7c35;m7c36;m7c37;m7c38;m7c39;m7c391;m7c40;m7c41;m7c42;m7c43;m7c44
401;43;25;5;13;1;40;4;1995;;1;2;;;;;70000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;1;2;;1;1;1;600;4;2;;;600;2;;;
401;43;25;5;14;1;45;4;1990;;1;2;;;;;45000;2;;;;;;2;;;;2;;;3500;;;0;;;;;4;1;1;1;4;1;2;;5;1;1;600;4;2;;;4100;2;;;
401;43;25;5;15;1;36;4;1993;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;5;1;1;600;4;2;;;600;2;;;
401;43;41;4;13;1;20;4;1995;;1;2;;;;;15000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;720;4;2;;;720;2;;;
401;43;41;4;14;1;40;3;2005;3;1;2;;;;;60000;2;;;;;;1;5;2005;;1;60000;60000;0;;;0;;;;;4;1;1;1;4;1;2;;2;1;1;400;4;2;;;60400;2;;;
401;43;41;4;15;1;40;4;2000;;1;2;;;;;50000;2;;;;;;1;4;2000;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;2;;2;2;;;0;2;;;
401;43;57;7;13;1;30;4;1986;;3;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;3;1;1;360;1;1;48;;408;2;;;
401;43;57;7;14;1;70;3;1999;;1;2;;;;;100000;1;2;;;;90000;1;10;2001;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;1;1;1;960;1;1;20;;980;2;;;
401;43;57;7;15;1;75;3;2001;4;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;9;;;1;4;1;2;;3;1;1;720;1;1;36;;756;2;;;
401;43;71;15;14;2;50;4;1995;;1;2;;;;;25000;2;;;;;;2;;;;1;20000;20000;0;;;0;;;;;5;2;1;1;5;2;2;;1;1;1;260;5;2;;;20260;2;;;
401;43;71;15;15;1;30;4;1998;;1;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;1;0;5;1;1;480;4;2;;;480;2;;;
401;43;71;15;20;1;10;5;1980;;1;2;;;;;5000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;6;1;1;120;4;2;;;120;2;;;
401;43;87;3;15;1;40;4;2000;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;2;5;2;2;;5;1;1;240;4;2;;;240;2;;;
401;43;87;3;19;1;50;4;1999;;1;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;2;2;;5;1;1;360;4;2;;;360;2;;;
401;43;87;3;20;1;40;4;1989;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;600;5;2;;;600;2;;;
401;45;5;8;13;1;35;4;1980;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;2;1;4;2;2;;1;1;1;840;5;2;;;840;2;;;
401;45;5;8;14;1;100;2;2007;4;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;1;1;1;1200;6;2;;;1200;2;;;
401;45;5;8;15;1;68;3;2004;4;1;2;;;;;220000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;1;1;1;5;1;2;;5;1;1;720;6;2;;;720;2;;;
401;45;17;8;13;1;72;4;1995;;1;2;;;;;15000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;2;1;4;1;2;;5;1;1;480;3;2;;;480;2;;;
401;45;17;8;19;1;50;4;1978;;1;2;;;;;100000;1;2;;;;50000;1;10;2006;;2;;;0;;;0;;;;;4;1;2;1;4;1;2;;3;1;1;600;4;2;;;600;2;;;
401;45;17;8;20;1;40;4;1982;;1;2;;;;;80000;2;;;;;;2;;;;2;;;4500;;;0;;;;;4;1;1;1;4;1;2;;1;1;1;696;6;2;;;5196;2;;;
401;45;31;10;13;1;50;4;1993;;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;3;1;1;744;6;2;;;744;2;;;
401;45;31;10;14;1;40;4;1984;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;5;1;1;960;6;2;;;960;2;;;
401;45;31;10;20;1;40;4;1996;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;4;1;1;960;6;2;;;960;2;;;
401;47;1;5;14;1;120;3;1989;;1;2;;;;;420000;1;2;;;;22000;1;5;1999;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1300;1;1;84;;1384;1;2;;
401;47;1;5;15;1;75;3;1999;;1;2;;;;;350000;2;;;;;;1;10;1999;;2;;;0;;;2000;;;;;4;2;1;1;4;2;2;;1;1;1;960;1;1;96;;3056;2;;;
401;47;1;5;20;1;80;2;1993;;1;2;;;;;600000;2;;;;;;2;;;;2;;;30000;;;0;;;;;5;2;1;1;5;1;2;;1;1;1;1200;1;1;96;;31296;2;;;
401;47;7;7;13;1;32;4;1998;;1;2;;;;;46000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;600;3;2;;;600;2;;;
401;47;7;7;14;1;45;4;2003;5;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;1000;;;;;5;2;1;1;5;2;2;;3;1;1;360;5;2;;;1360;2;;;
401;47;7;7;15;1;40;4;2006;5;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;390;3;2;;;390;2;;;
401;47;21;4;14;1;30;4;2000;;1;2;;;;;70000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;3;1;1;360;1;1;16;;376;2;;;
401;47;21;4;15;1;25;4;1994;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;3;1;1;540;1;1;16;;556;2;;;
401;47;21;4;19;1;60;4;1988;;1;2;;;;;170000;2;;;;;;2;;;;2;;;0;;;5300;;;;;4;1;1;1;4;1;2;;1;1;1;600;1;1;16;;5916;2;;;
401;47;33;14;13;1;30;4;2001;5;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;1;1;1;5;1;2;;5;1;1;240;5;2;;;240;2;;;
401;47;33;14;14;1;25;4;1993;;1;2;;;;;10000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;60;5;2;;;60;2;;;
401;47;33;14;15;1;50;3;2000;;1;2;;;;;70000;2;;;;;;1;4;1985;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;5;1;1;380;5;2;;;380;2;;;
401;47;45;3;13;1;40;4;1999;;1;2;;;;;50000;1;2;;;;10000;1;5;2004;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;5;1;1;360;5;2;;;360;2;;;
401;47;45;3;15;1;30;4;2003;4;1;2;;;;;15000;1;2;;;;30000;1;3;2003;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;360;5;2;;;360;2;;;
401;47;45;3;20;1;25;4;2005;4;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;480;5;2;;;480;2;;;
401;47;57;10;13;1;36;4;1994;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;80;;;;;5;2;1;1;5;2;2;;5;1;1;204;4;2;;;284;2;;;
401;47;57;10;14;1;70;4;1990;;1;2;;;;;140000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;504;4;2;;;504;2;;;
401;47;57;10;19;1;75;3;2005;4;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;600;4;2;;;600;2;;;
401;49;3;4;13;2;100;3;1996;;1;2;;;;;100000;2;;;;;;1;2;2000;;2;;;0;;;0;;;;;4;1;1;1;9;;2;;3;1;1;480;3;2;;;480;2;;;
401;49;3;4;14;1;45;4;1985;;1;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;1;1;1;5;1;2;;5;1;1;600;5;2;;;600;2;;;
401;49;3;4;15;1;36;4;1983;;1;2;;;;;250000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;1;1;1;480;5;2;;;480;2;;;
401;49;17;9;13;1;72;3;1998;;1;2;;;;;100000;2;;;;;;2;;;;2;;;15000;;;3000;;;;;4;1;1;1;4;1;2;;3;1;1;360;5;2;;;18360;2;;;
401;49;17;9;14;1;40;5;1980;;1;2;;;;;35000;1;2;;;;20000;1;10;2005;;2;;;0;;;0;;;;;5;2;1;1;5;1;2;;5;1;1;420;4;2;;;420;2;;;
401;49;17;9;15;1;100;3;1981;;1;2;;;;;90000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;1;1;1;840;2;2;;;840;2;;;
401;49;29;7;13;1;40;4;1986;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;1;1;1;5;1;2;;3;1;1;600;5;2;;;600;2;;;
401;49;29;7;14;1;50;4;1991;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;3;1;1;700;4;2;;;700;2;;;
401;49;29;7;15;1;20;5;1990;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;2;3;5;2;2;;5;1;1;150;5;2;;;150;2;;;
401;49;43;13;13;1;60;3;2001;4;1;2;;;;;90000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;720;4;2;;;720;2;;;
401;49;43;13;14;1;35;3;2002;3;1;2;;;;;110000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;2;1;5;2;2;;3;1;1;350;4;2;;;350;2;;;
401;49;43;13;15;2;58;4;1990;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;360;5;2;;;360;2;;;
401;49;57;3;13;1;60;3;1995;;1;2;;;;;44000;2;;;;;;2;;;;2;;;0;;;0;;;;;9;;;1;4;1;2;;3;1;1;384;5;2;;;384;2;;;
401;49;57;3;14;1;60;3;2004;4;1;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;9;;;1;4;1;2;;5;1;1;420;5;2;;;420;2;;;
401;49;57;3;15;2;30;4;1991;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;1;1;1;5;1;2;;3;1;1;500;5;2;;;500;2;;;
401;49;81;11;13;1;65;3;2002;4;1;2;;;;;160000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;1100;5;2;;;1100;2;;;
401;49;81;11;14;1;30;5;1979;;1;2;;;;;15000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;5;1;1;120;3;2;;;120;2;;;
401;49;81;11;15;1;50;3;1990;;1;2;;;;;43000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;1;1;1;480;4;2;;;480;2;;;
401;51;19;5;13;1;70;4;2002;5;1;2;;;;;45000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;1;1;1;5;2;2;;3;1;1;600;4;2;;;600;2;;;
401;51;19;5;14;1;50;3;1991;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;9;;;5;9;;2;;5;1;1;600;3;2;;;600;2;;;
401;51;19;5;15;1;100;4;1998;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;1;1;1;5;2;2;;3;1;1;480;5;2;;;480;2;;;
401;51;33;2;13;1;80;3;2004;3;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;540;3;2;;;540;2;;;
401;51;33;2;14;1;85;4;1990;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;4;2;1;0;1;1;1;350;3;2;;;350;2;;;
401;51;33;2;15;1;70;3;1991;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;360;3;2;;;360;2;;;
401;51;45;8;14;1;70;3;2005;1;1;2;;;;;115000;2;;;;;;1;1;2001;;2;;;0;;;140;;;;;4;2;1;1;4;2;2;;3;1;1;420;3;2;;;560;2;;;
401;51;45;8;15;1;65;3;2006;4;1;2;;;;;200000;1;2;;;;20000;1;1;2005;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;420;3;2;;;420;2;;;
401;51;45;8;23;1;25;4;2003;5;1;2;;;;;45000;2;;;;;;2;;;;2;;;3000;;;0;;;;;9;;;2;5;2;2;;3;1;1;240;3;2;;;3240;2;;;
401;51;59;1;13;1;60;4;2003;5;1;2;;;;;90000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;1;1;1;5;1;2;;3;1;1;480;2;2;;;480;2;;;
401;51;59;1;14;1;55;4;1993;;1;2;;;;;46000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;2;1;5;2;2;;5;1;1;360;5;2;;;360;1;2;;
401;51;59;1;15;1;100;4;1985;;1;2;;;;;90000;2;;;;;;2;;;;2;;;8000;;;0;;;;;9;;;1;5;1;2;;3;1;1;480;4;2;;;8480;2;;;
401;53;11;15;13;1;70;4;1996;;1;2;;;;;25000;2;;;;;;2;;;;2;;;0;;;4060;;;;;4;1;1;1;4;1;2;;3;1;1;420;6;2;;;4480;2;;;
401;53;11;15;14;2;100;3;1992;;1;2;;;;;11500;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;1;1;1;240;3;2;;;240;2;;;
401;53;11;15;19;1;75;3;1999;;1;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;2;3;5;2;2;;3;1;1;310;2;2;;;310;2;;;
401;53;23;9;13;2;60;4;1995;;1;2;;;;;85000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;420;5;2;;;420;2;;;
401;53;23;9;14;2;120;3;1987;;1;2;;;;;75000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;1690;3;2;;;1690;2;;;
401;53;23;9;15;2;60;4;1992;;1;2;;;;;50000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;3;1;1;360;5;2;;;360;2;;;
401;53;39;14;13;1;42;5;1996;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;180;3;2;;;180;2;;;
401;53;39;14;14;1;42;5;1996;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;180;3;2;;;180;2;;;
401;53;39;14;20;1;35;4;1995;;1;2;;;;;30000;2;;;;;;2;;;;1;30000;8000;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;240;4;2;;;8240;2;;;
401;53;51;6;13;1;55;3;1992;;1;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;720;3;2;;;720;2;;;
401;53;51;6;14;1;50;3;2004;3;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;314;3;2;;;314;2;;;
401;53;51;6;15;1;65;3;1995;;1;2;;;;;35000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;720;4;2;;;720;2;;;
401;53;61;7;13;1;70;4;1990;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;1;1;6;2;2;;3;1;1;456;3;2;;;456;2;;;
401;53;61;7;14;1;45;4;2001;4;1;2;;;;;21000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;216;3;2;;;216;2;;;
401;53;61;7;15;1;25;4;2005;4;1;2;;;;;7000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;96;3;2;;;96;2;;;
403;1;1;13;13;1;60;4;1982;;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;2;;;1;5;2;2;;1;1;1;300;1;1;12;;312;2;;;
403;1;1;13;14;1;60;4;1980;;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;2;;;1;4;2;1;240;1;1;1;1200;1;1;24;;1464;2;;;
403;1;1;13;20;1;40;4;1982;;1;2;;;;;600000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;4;2;1;360;1;1;1;1800;1;1;36;;2196;1;2;;
403;1;7;18;13;2;140;2;1989;;1;2;;;;;800000;1;2;;;;1200000;1;12;2000;;2;;;0;;;0;;;;;1;;;1;1;;1;850;1;1;1;1980;1;1;48;;2878;1;1;12;255
403;1;7;18;14;1;65;2;1993;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;216;1;1;1;368;1;1;24;;608;2;;;
403;1;7;18;15;2;40;3;1994;;2;2;;;;;300000;1;2;;;;120000;1;10;1994;;2;;;0;;;0;;;;;1;;;1;1;;1;365;1;1;1;845;1;1;24;;1234;2;;;
403;1;9;27;13;1;190;2;1996;;1;2;;;;;1800000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;720;1;1;1;1260;1;1;60;;2040;1;1;12;450
403;1;9;27;22;1;100;2;1950;;1;2;;;;;480000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;4;2;1;360;1;1;1;1080;1;1;48;;1488;2;;;
403;1;9;27;23;1;60;4;1982;;1;2;;;;;750000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;340;1;1;1;580;1;1;24;;944;1;2;;
403;1;15;6;13;1;200;2;1987;;1;2;;;;;2000000;2;;;;;;2;;;;2;;;35000;;;3000;;;;;1;;;1;1;;1;340;1;1;1;2800;1;1;72;;41212;1;1;12;200
403;1;15;6;14;1;70;2;1996;;1;2;;;;;600000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;1;;1;300;1;1;1;1440;1;1;36;;1776;2;;;
403;1;15;6;20;1;100;2;1996;;1;2;;;;;1500000;1;2;;;;480000;1;5;1995;;2;;;42000;;;0;;;;;1;;;1;1;;1;520;1;1;1;2696;1;1;48;;45264;1;2;;
403;1;19;26;13;1;200;2;1992;;1;2;;;;;630000;2;;;;;;2;;;;2;;;0;;;7200;;;;;1;;;1;4;2;1;144;1;1;1;1140;1;1;24;;8508;1;1;1;20
403;1;19;26;14;1;85;4;1982;;1;2;;;;;217500;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;4;1;1;90;2;1;1;420;1;1;24;;534;2;;;
403;1;19;26;19;1;80;3;1989;;1;2;;;;;600000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;4;2;1;126;1;1;1;720;1;1;36;;882;2;;;
403;1;23;2;13;1;120;4;1992;;1;2;;;;;850000;2;;;;;;1;4;1991;;2;;;30000;;;0;;;;;1;;;1;4;2;1;360;1;1;1;1520;1;1;60;;31940;2;;;
403;1;23;2;14;1;98;4;1992;;1;2;;;;;728000;2;;;;;;1;2;1991;;2;;;0;;;0;;;;;1;;;1;4;2;1;408;3;1;1;720;1;1;36;;1164;1;2;;
403;1;23;2;19;1;176;2;1994;;1;2;;;;;1100000;2;;;;;;2;;;;2;;;35000;;;0;;;;;1;;;1;4;1;1;360;1;1;1;960;1;1;24;;36344;1;1;7;400
403;1;29;23;14;1;40;4;1979;;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;14;2;1;1;4;2;1;170;5;1;1;420;1;1;16;;606;2;;;
403;1;29;23;15;2;88;3;2004;4;1;2;;;;;220000;2;;;;;;2;;;;2;;;0;;;0;;;;;14;2;1;1;4;2;2;;5;1;1;620;1;1;40;;660;2;;;
403;1;29;23;22;1;118;4;1987;;1;2;;;;;250000;2;;;;;;1;10;1987;;2;;;0;;;0;;;;;2;;;1;4;1;1;20;1;1;1;728;1;1;24;;772;1;2;;
403;3;3;9;13;1;42;4;1982;;1;2;;;;;450000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;4;2;1;240;1;1;1;880;1;1;120;;1240;2;;;
403;3;3;9;14;1;45;4;1995;;1;2;;;;;220000;1;2;;;;75000;1;10;2004;;2;;;0;;;0;;;;;2;;;1;4;2;1;240;6;1;1;780;1;1;120;;1140;2;;;
403;3;3;9;15;1;48;4;2000;;1;2;;;;;350000;2;;;;;;2;;;;2;;;0;;;0;;;;;2;;;1;5;2;2;;3;1;1;1540;1;1;120;;1660;2;;;
403;3;11;9;13;1;120;4;2006;4;3;2;;;;;300000;1;2;;;;250000;1;-1;2006;;2;;;0;;;0;;;;;4;1;1;1;4;1;2;;3;1;1;1440;1;1;32;;1472;2;;;
403;3;11;9;14;1;75;4;1995;;1;2;;;;;250000;1;2;;;;120000;1;12;2004;;2;;;0;;;0;;;;;4;2;1;1;4;2;2;;3;1;1;464;1;1;40;;504;2;;;
403;3;11;9;15;1;42;4;2002;4;1;2;;;;;160000;2;;;;;;2;;;;2;;;0;;;0;;;;;4;2;1;1;4;1;2;;3;1;1;720;1;1;40;;760;2;;;
403;5;19;11;13;1;30;5;1998;;1;2;;;;;60000;2;;;;;;1;4;1998;;2;;;0;;;200;;;;;5;2;1;2;5;2;2;;3;1;1;250;5;2;;;450;2;;;
403;5;19;11;14;1;50;5;1998;;1;2;;;;;70000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;4;1;1;240;3;2;;;240;2;;;
403;5;19;11;15;1;40;5;2006;5;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;2;1;6;2;2;;5;1;1;132;5;2;;;132;2;;;
403;7;13;8;13;1;149;4;1990;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;9;;;1;9;;2;;5;1;1;420;5;2;;;420;2;;;
403;7;13;8;14;1;65;4;1995;;1;2;;;;;40000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;720;4;2;;;720;2;;;
403;7;13;8;15;1;75;4;1991;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;480;5;2;;;480;2;;;
403;9;21;4;13;1;68;5;1997;;1;2;;;;;18000;2;;;;;;2;;;;2;;;0;;;0;;;;;13;2;1;3;13;2;2;;6;3;2;;3;2;;;0;2;;;
403;9;21;4;14;1;90;4;1998;;1;2;;;;;24000;2;;;;;;2;;;;2;;;0;;;4000;;;;;13;2;2;3;13;2;2;;6;3;2;;3;2;;;4000;2;;;
403;9;21;4;23;1;135;4;1992;;1;2;;;;;14500;2;;;;;;2;;;;2;;;5200;;;0;;;;;13;2;2;3;13;2;2;;6;3;2;;3;2;;;5200;2;;;
403;11;1;23;13;1;70;3;1992;;1;2;;;;;150000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;540;1;1;72;;612;2;;;
403;11;1;23;14;2;60;4;1985;;1;2;;;;;100000;2;;;;;;2;;;;1;250000;100000;0;;;0;;;;;1;;;1;1;;1;260;1;1;1;600;1;1;72;;100932;2;;;
403;11;1;23;15;1;36;3;1986;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;1;;;1;5;2;1;240;3;1;1;600;1;1;72;;912;2;;;
403;11;9;6;13;2;48;3;1979;;1;2;;;;;100000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;540;3;2;;;540;2;;;
403;11;9;6;14;1;36;3;1977;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;410;3;2;;;410;2;;;
403;11;9;6;15;2;40;3;1988;;1;2;;;;;60000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;456;3;2;;;456;2;;;
403;11;23;7;13;1;40;3;1990;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;480;3;2;;;480;2;;;
403;11;23;7;14;1;28;3;1986;;1;2;;;;;60000;2;;;;;;2;;;;2;;;9000;;;500;;;;;5;2;1;2;5;2;2;;3;1;1;456;3;2;;;9956;2;;;
403;11;23;7;15;1;50;3;1985;;1;2;;;;;70000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;2;1;5;2;2;;3;1;1;360;5;2;;;360;2;;;
403;11;41;4;13;2;40;4;1989;;1;2;;;;;120000;2;;;;;;2;;;;2;;;0;;;1000;;;;;5;2;1;1;5;2;2;;3;1;1;720;5;2;;;1720;2;;;
403;11;41;4;14;1;38;3;1980;;1;2;;;;;80000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;3;1;1;240;3;2;;;240;2;;;
403;11;41;4;15;2;50;4;1980;;1;2;;;;;200000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;1;2;;3;1;1;840;5;2;;;840;2;;;
403;13;13;3;15;1;70;3;1996;;1;2;;;;;300000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;600;4;2;;;600;2;;;
403;13;13;3;20;1;75;4;1970;;1;2;;;;;55000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;360;4;2;;;360;2;;;
403;13;13;3;21;1;46;3;1999;;1;2;;;;;38000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;420;4;2;;;420;2;;;
403;13;31;2;13;1;45;4;1996;;1;2;;;;;20000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;1;2;;5;1;1;240;5;2;;;240;2;;;
403;13;31;2;14;1;32;4;2007;5;1;2;;;;;42000;2;;;;;;2;;;;1;15000;15000;0;;;0;;;;;5;2;1;1;7;2;2;;5;1;1;240;5;2;;;15240;2;;;
403;13;31;2;19;1;74;4;2004;4;1;2;;;;;45000;2;;;;;;2;;;;2;;;0;;;0;;;;;5;2;1;1;5;1;2;;2;1;1;400;4;2;;;400;2;;;
403;13;43;3;13;1;76;3;1998;;1;2;;;;;80000;1;2;;;;80000;1;5;2004;;1;20000;20000;0;;;0;;;;;5;2;1;1;5;2;2;;5;1;1;600;5;2;;;20600;2;;;
403;13;43;3;14;1;80;4;1997;;1;2;;;;;30000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;1;1;6;2;2;;5;1;1;270;4;2;;;270;2;;;
403;13;43;3;15;1;74;3;1996;;1;2;;;;;36000;2;;;;;;2;;;;2;;;0;;;0;;;;;6;2;1;1;6;2;2;;3;1;1;420;4;2;;;420;2;;;
