_2015_h8,idstd2005,_2005_q86a10,_2005_q86a6,n5b,d1a3,l1,id2015,n2f,k2c,d2,d10,_2005_q86a9,n2i,_2005_q86a11,idstd2015,i2b,k1c,_2005_q86a1,_2005_q86a5,id2005,_2005_q86a3,n2e,idstd2009,_2005_q86a4,a6a,_2005_q86a8,id2009,i4b,n2a,_2005_q87d,d11,c9b,n5a,n2b,_2005_q87a,main_activity_sales,total_purchases_2015,purchased_on_credit
0.0,60501.0,,,0.0,100.0,190.0,,2400000000.0,70.0,120000000000.0,0.0,,,,,200000000.0,60.0,,,,,80000000000.0,466167.0,,3.0,,164.0,,3600000000.0,,0.0,,4000000000.0,360000000.0,,120000000000.0,4000000000.0,2400000000.0
0.0,60502.0,,,0.0,70.0,68.0,,800000000.0,100.0,63000000000.0,0.0,,,,,120000000.0,100.0,,,,,50000000000.0,466168.0,,3.0,,165.0,,3000000000.0,,0.0,40000000.0,1000000000.0,2500000000.0,,44100000000.0,1000000000.0,1000000000.0
0.0,60977.0,,,0.0,100.0,110.0,,500000000.0,70.0,54000000000.0,0.0,,,,,480000000.0,70.0,,,,,19000000000.0,466172.0,,3.0,,179.0,300000000.0,7000000000.0,,0.0,500000000.0,2000000000.0,500000000.0,,54000000000.0,2000000000.0,1400000000.0
0.0,60804.0,,,0.0,90.0,225.0,,5910000000.0,50.0,240000000000.0,0.0,,,,,150000000.0,50.0,,,,,188458000000.0,466173.0,,3.0,,180.0,,5202000000.0,,0.0,,2800000000.0,2500000000.0,,216000000000.0,2800000000.0,1400000000.0
0.0,60902.0,,,-9.0,100.0,120.0,,24000000.0,-9.0,-9.0,0.0,,,,,126000000.0,-9.0,,,,,0.0,466175.0,,3.0,,189.0,,2400000000.0,,0.0,,-9.0,156000000.0,,-9.0,-18.0,1.6199999999999999
0.0,60238.0,,,0.0,100.0,1200.0,,700000000.0,0.0,240000000000.0,-7.0,,,,,316800000.0,90.0,,,,,180000000000.0,466177.0,,3.0,,193.0,,31000000000.0,,-7.0,,2000000000.0,3000000000.0,,240000000000.0,2000000000.0,1800000000.0
0.0,60753.0,,,0.0,51.0,700.0,,24000000000.0,60.0,120000000000.0,0.0,,,,,240000000.0,0.0,,,,,30000000000.0,466178.0,,3.0,,194.0,,12000000000.0,,0.0,,0.0,8400000000.0,,61200000000.0,0.0,0.0
0.0,60805.0,,,0.0,80.0,150.0,,3000000000.0,100.0,300000000000.0,0.0,,,,,200000000.0,0.0,,,,,225000000000.0,466180.0,,3.0,,196.0,,150000000000.0,,0.0,,13000000000.0,2400000000.0,,240000000000.0,13000000000.0,0.0
0.0,60526.0,,,0.0,100.0,334.0,,1950000000.0,100.0,44144000000.0,0.0,,,,,540000000.0,100.0,,,,,17657600000.0,466181.0,,3.0,,199.0,,800000000.0,,0.0,,130000000000.0,10000000000.0,,44144000000.0,130000000000.0,130000000000.0
0.0,60049.0,,,0.0,80.0,485.0,,0.0,40.0,49000000000.0,0.0,,,,,100000000.0,100.0,,,,,-8.0,466182.0,,3.0,,200.0,,-8.0,,2.0,,0.0,-8.0,,39200000000.0,0.0,0.0
0.0,60978.0,,,0.0,100.0,125.0,,-9.0,100.0,84870000000.0,0.0,,,,,,0.0,,,,,-9.0,466184.0,,2.0,,203.0,,13579200000.0,,0.0,,0.0,8487000000.0,,84870000000.0,0.0,0.0
0.0,60791.0,,,700000000.0,95.0,210.0,,1200000000.0,30.0,55000000000.0,0.0,,,,,630000000.0,50.0,,,,,20000000000.0,466185.0,,3.0,,205.0,,7560000000.0,,0.0,,300000000.0,120000000.0,,52250000000.0,1000000000.0,500000000.0
0.0,60133.0,,,0.0,100.0,500.0,,-8.0,100.0,-9.0,0.0,,,,,180000000.0,100.0,,,,,-8.0,466188.0,,3.0,,215.0,,-8.0,,0.0,,-9.0,-8.0,,-9.0,-9.0,-9.0
0.0,60257.0,,,0.0,100.0,400.0,,50000000.0,100.0,18000000000.0,0.0,,,,,,100.0,,,,,2000000000.0,466189.0,,3.0,,216.0,,5000000000.0,,0.0,,0.0,20000000.0,,18000000000.0,0.0,0.0
0.0,60144.0,,,0.0,90.0,316.0,,100000000.0,100.0,13000000000.0,0.0,,,,,60000000.0,100.0,,,,,3000000000.0,466190.0,,3.0,,217.0,,7000000000.0,,0.0,,0.0,360000000.0,,11700000000.0,0.0,0.0
0.0,60489.0,,,0.0,100.0,220.0,,0.0,100.0,6000000000.0,0.0,,,,,50000000.0,100.0,,,,,150000000.0,466191.0,,3.0,,218.0,,4000000000.0,,0.0,,0.0,150000000.0,,6000000000.0,0.0,0.0
0.0,60901.0,,,0.0,100.0,400.0,,1000000000.0,100.0,16000000000.0,0.0,,,,,240000000.0,100.0,,,,,0.0,466194.0,,3.0,,221.0,,9000000000.0,,0.0,60000000.0,0.0,40000000.0,,16000000000.0,0.0,0.0
0.0,60483.0,,,0.0,100.0,1000.0,,1200000000.0,30.0,40000000000.0,0.0,,,,,300000000.0,0.0,,,,,0.0,466197.0,,3.0,,228.0,,20000000000.0,,0.0,,0.0,1200000000.0,,40000000000.0,0.0,0.0
0.0,60495.0,,,100000000.0,52.0,38.0,,30000000.0,100.0,3900000000.0,0.0,,,,,10000000.0,0.0,,,,,2800000000.0,466198.0,,2.0,,229.0,,300000000.0,,0.0,200000000.0,400000000.0,84000000.0,,2028000000.0,500000000.0,0.0
0.0,60034.0,,,0.0,40.0,185.0,,2400000000.0,100.0,170000000000.0,0.0,,,,,,100.0,,,,,1200000000.0,466200.0,,3.0,,232.0,,56000000000.0,,0.0,,0.0,15600000000.0,,68000000000.0,0.0,0.0
0.0,60035.0,,,-9.0,100.0,200.0,,-8.0,70.0,50000000000.0,0.0,,,,,5000000.0,100.0,,,,,-8.0,466201.0,,3.0,,233.0,10000000.0,-8.0,,0.0,,20000000000.0,-8.0,,50000000000.0,19999999991.0,19999999991.0
0.0,60023.0,,,25000000000.0,100.0,830.0,,0.0,100.0,1100000000000.0,0.0,,,,,1000000000.0,100.0,,,,,600000000000.0,466202.0,,3.0,,238.0,,65000000000.0,,0.0,,30000000000.0,20000000000.0,,1100000000000.0,55000000000.0,55000000000.0
0.0,60478.0,,,0.0,80.0,60.0,,0.0,100.0,26000000000.0,0.0,,,,,84000000.0,70.0,,,,,15000000000.0,466203.0,,2.0,,239.0,,1300000000.0,,0.0,,0.0,846000000.0,,20800000000.0,0.0,0.0
0.0,60485.0,,,0.0,95.0,240.0,,48000000000.0,50.0,310000000000.0,0.0,,,,,300000000.0,92.0,,,,,60000000000.0,466205.0,,3.0,,241.0,,3600000000.0,,0.0,240000000.0,2160000000.0,2640000000.0,,294500000000.0,2160000000.0,1987200000.0
0.0,60975.0,,,320000000000.0,100.0,1385.0,,25000000000.0,0.0,2139700000000.0,0.0,,,,,560000000.0,100.0,,,,,1177000000000.0,466206.0,,3.0,,244.0,,172000000000.0,,0.0,,2040000000000.0,85000000000.0,,2139700000000.0,2360000000000.0,2360000000000.0
0.0,60497.0,,,0.0,100.0,40.0,,48000000.0,100.0,19000000000.0,0.0,,,,,36000000.0,100.0,,,,,12000000000.0,466207.0,,2.0,,245.0,,1200000000.0,,0.0,,0.0,84000000.0,,19000000000.0,0.0,0.0
0.0,60134.0,,,4000000000.0,70.0,180.0,,5000000000.0,20.0,90000000000.0,0.0,,,,,600000000.0,0.0,,,,,5500000000.0,466213.0,,3.0,,260.0,,6000000000.0,,0.0,,3000000000.0,3000000000.0,,63000000000.0,7000000000.0,0.0
0.0,60797.0,,,0.0,60.0,150.0,,500000000.0,70.0,18000000000.0,0.0,,,,,,30.0,,,,,6000000000.0,466214.0,,3.0,,261.0,,3000000000.0,,0.0,,1200000000.0,1000000000.0,,10800000000.0,1200000000.0,360000000.0
0.0,60025.0,,,0.0,100.0,325.0,,0.0,90.0,232000000000.0,0.0,,,,,,100.0,,,,,16024000000.0,466215.0,,3.0,,264.0,,15000000000.0,,0.0,,10000000000.0,3000000000.0,,232000000000.0,10000000000.0,10000000000.0
0.0,60493.0,,,0.0,90.0,50.0,,-9.0,100.0,8000000000.0,0.0,,-9.0,,,56000000.0,100.0,,,,,-9.0,466220.0,,2.0,,284.0,,-9.0,,1.0,,500000000.0,-9.0,,7200000000.0,500000000.0,500000000.0
0.0,61132.0,,,0.0,40.0,130.0,,,0.0,230000000000.0,0.0,,,,,120000000.0,0.0,,,,,,466222.0,,3.0,,286.0,,2500000000.0,,0.0,,0.0,,,92000000000.0,0.0,0.0
0.0,61013.0,,,80.0,100.0,95.0,,2000000000.0,100.0,17000000000.0,0.0,,,,,,100.0,,,,,9000000000.0,466224.0,,3.0,,289.0,,4000000000.0,,0.0,,300000000.0,1000000000.0,,17000000000.0,300000080.0,300000080.0
0.0,61003.0,,,0.0,75.0,1200.0,,0.0,100.0,268000000000.0,0.0,,,,,240000000.0,100.0,,,,,201000000000.0,466228.0,,3.0,,297.0,,30000000000.0,,0.0,,18000000000.0,24000000000.0,,201000000000.0,18000000000.0,18000000000.0
0.0,61015.0,,,0.0,62.0,361.0,,100000000.0,100.0,14000000000.0,0.0,,,,,110000000.0,100.0,,,,,2900000000.0,466229.0,,3.0,,298.0,,5520000000.0,,0.0,,331000000.0,280000000.0,,8680000000.0,331000000.0,331000000.0
0.0,61051.0,,,0.0,90.0,48.0,,0.0,100.0,2000000000.0,0.0,,,,,6000000.0,30.0,,,,,800000000.0,466230.0,,2.0,,299.0,,900000000.0,,0.0,36000000.0,48000000.0,30000000.0,,1800000000.0,48000000.0,14400000.0
0.0,61106.0,,,0.0,100.0,70.0,,-9.0,50.0,10402000000.0,0.0,,,,,24000000.0,100.0,,,,,5200000000.0,466231.0,,2.0,,302.0,,2100000000.0,,0.0,,0.0,320000000.0,,10402000000.0,0.0,0.0
0.0,61119.0,,,0.0,100.0,100.0,,48000000.0,100.0,15000000000.0,0.0,,,,,5000000.0,10.0,,,,,10000000000.0,466232.0,,2.0,,303.0,40000000.0,2400000000.0,,0.0,,4000000000.0,480000000.0,,15000000000.0,4000000000.0,400000000.0
0.0,61133.0,,,0.0,70.0,240.0,,-9.0,20.0,41000000000.0,0.0,,,,,70000000.0,100.0,,,,,22000000000.0,466235.0,,3.0,,311.0,,9000000000.0,,0.0,,0.0,4000000000.0,,28700000000.0,0.0,0.0
0.0,61018.0,,,0.0,90.0,520.0,,12000000000.0,100.0,55000000000.0,0.0,,,,,300000000.0,100.0,,,,,25000000000.0,466236.0,,3.0,,312.0,,10000000000.0,,0.0,50000000.0,900000000.0,7000000000.0,,49500000000.0,900000000.0,900000000.0
0.0,61054.0,,,0.0,80.0,57.0,,-9.0,30.0,29142000000.0,0.0,,,,,,20.0,,,,,23725000000.0,466241.0,,2.0,,319.0,,2298000000.0,,0.0,,332404762.0,-9.0,,23313600000.0,332404762.0,66480952.400000006
0.0,61143.0,,,85000000000.0,95.0,255.0,,1600000000.0,0.0,440000000000.0,0.0,,,,,600000000.0,100.0,,,,,3250000000.0,466244.0,,3.0,,325.0,,30000000000.0,,0.0,,51000000000.0,450000000.0,,418000000000.0,136000000000.0,136000000000.0
0.0,61002.0,,,0.0,99.0,650.0,,10000000000.0,100.0,540000000000.0,0.0,,,,,700000000.0,0.0,,,,,300000000000.0,466246.0,,3.0,,330.0,,24000000000.0,,0.0,200000000.0,700000000.0,10000000000.0,,534600000000.0,700000000.0,0.0
0.0,61080.0,,,0.0,100.0,100.0,,60000000.0,100.0,1600000000.0,0.0,,,,,15000000.0,70.0,,,,,600000000.0,466247.0,,2.0,,333.0,8000000.0,140000000.0,,0.0,80000000.0,0.0,120000000.0,,1600000000.0,0.0,0.0
0.0,61082.0,,,240000000.0,80.0,45.0,,,20.0,7600000000.0,0.0,,,,,15000000.0,0.0,,,,,,466248.0,,3.0,,336.0,,2000000000.0,,0.0,,200000000.0,,,6080000000.0,440000000.0,0.0
0.0,61117.0,,,400000000.0,70.0,50.0,,94000000.0,15.0,4700000000.0,0.0,,,,,60000000.0,0.0,,,,,2994000000.0,466249.0,,3.0,,337.0,,1600000000.0,,0.0,,65000000.0,188000000.0,,3290000000.0,465000000.0,0.0
0.0,61129.0,,,0.0,100.0,83.0,,1500000000.0,100.0,32000000000.0,0.0,,,,,23000000.0,0.0,,,,,26000000.0,466255.0,,3.0,,346.0,,1200000000.0,,0.0,,0.0,200000000.0,,32000000000.0,0.0,0.0
0.0,61147.0,,,400000000.0,100.0,82.0,,7000000000.0,100.0,70000000000.0,0.0,,,,,54000000.0,100.0,,,,,50000000000.0,466257.0,,3.0,,355.0,,3000000000.0,,1.0,,5700000000.0,400000000.0,,70000000000.0,6100000000.0,6100000000.0
0.0,61115.0,,,0.0,100.0,450.0,,100000000.0,70.0,32000000000.0,0.0,,,,,30000000.0,70.0,,,,,21000000000.0,466258.0,,2.0,,363.0,,9800000000.0,,0.0,,0.0,600000000.0,,32000000000.0,0.0,0.0
0.0,61090.0,,,0.0,99.0,110.0,,500000000.0,100.0,37000000000.0,0.0,,,,,40000000.0,100.0,,,,,28000000000.0,466260.0,,2.0,,367.0,,5000000000.0,,0.0,,3200000000.0,1500000000.0,,36630000000.0,3200000000.0,3200000000.0
0.0,61094.0,,,0.0,55.0,75.0,,180000000.0,70.0,9000000000.0,0.0,,,,,48000000.0,40.0,,,,,6000000000.0,466262.0,,2.0,,374.0,,1800000000.0,,0.0,,500000000.0,250000000.0,,4950000000.0,500000000.0,200000000.0
0.0,61010.0,,,0.0,90.0,105.0,,200000000.0,50.0,15000000000.0,1.0,,,,,48000000.0,30.0,,,,,10000000000.0,466265.0,,3.0,,378.0,,2500000000.0,,1.0,20000000.0,0.0,170000000.0,,13500000000.0,0.0,0.0
0.0,60728.0,,,0.0,90.0,80.0,,-9.0,100.0,48000000000.0,0.0,,,,,24000000.0,0.0,,,,,-9.0,466270.0,,2.0,,394.0,,-9.0,,2.0,,0.0,-9.0,,43200000000.0,0.0,0.0
0.0,60726.0,,,2500000000.0,80.0,77.0,,120000000.0,80.0,11000000000.0,0.0,,,,,130000000.0,10.0,,,,,12000000000.0,466271.0,,2.0,,408.0,,1200000000.0,,0.0,150000000.0,4000000000.0,156000000.0,,8800000000.0,6500000000.0,650000000.0
0.0,60219.0,,,12200000000.0,12.0,2126.0,,9000000000.0,100.0,1469000000000.0,0.0,,,,,1300000000.0,25.0,,,,,514000000000.0,466272.0,,3.0,,410.0,,220000000000.0,,0.0,-9.0,31600000000.0,12600000000.0,,176280000000.0,43800000000.0,10950000000.0
0.0,60416.0,,,0.0,59.0,50.0,,265000000.0,100.0,22000000000.0,0.0,,,,,44000000.0,100.0,,,,,16000000000.0,466274.0,,2.0,,413.0,,703000000.0,,0.0,10800000.0,35000000.0,642000000.0,,12980000000.0,35000000.0,35000000.0
0.0,60733.0,,,0.0,95.0,65.0,,565000000.0,85.0,35000000000.0,0.0,,,,,300000000.0,70.0,,,,,24000000000.0,466276.0,,3.0,,417.0,,2600000000.0,,0.0,,1500000000.0,-9.0,,33250000000.0,1500000000.0,1049999999.9999999
0.0,60892.0,,,60000000.0,89.0,101.0,,,0.0,93000000000.0,0.0,,,,,250000000.0,0.0,,,,,,466279.0,,2.0,,421.0,,3766000000.0,,0.0,-9.0,500000000.0,,,82770000000.0,560000000.0,0.0
0.0,60967.0,,,0.0,100.0,500.0,,25000000000.0,50.0,459000000000.0,0.0,,,,,,20.0,,,,,360000000000.0,466281.0,,3.0,,423.0,,24000000000.0,,1.0,,1000000000.0,25000000000.0,,459000000000.0,1000000000.0,200000000.0
0.0,60885.0,,,30000000000.0,100.0,300.0,,6000000000.0,100.0,136000000000.0,-7.0,,,,,,90.0,,,,,30000000000.0,466282.0,,3.0,,425.0,,10000000000.0,,-7.0,,5000000000.0,3000000000.0,,136000000000.0,35000000000.0,31500000000.0
0.0,60397.0,,,0.0,100.0,280.0,,-9.0,70.0,11000000000.0,0.0,,,,,50000000.0,80.0,,,,,200000000.0,466283.0,,3.0,,436.0,,7000000000.0,,0.0,,450000000.0,1500000000.0,,11000000000.0,450000000.0,360000000.0
0.0,60960.0,,,0.0,100.0,280.0,,656000000.0,100.0,61000000000.0,-7.0,,,,,,90.0,,,,,18000000000.0,466284.0,,3.0,,437.0,,7000000000.0,,-7.0,,850000000.0,600000000.0,,61000000000.0,850000000.0,765000000.0
0.0,60963.0,,,0.0,100.0,450.0,,,90.0,52000000000.0,-7.0,,,,,,100.0,,,,,14000000000.0,466285.0,,3.0,,438.0,,28000000000.0,,-7.0,,0.0,3500000000.0,,52000000000.0,0.0,0.0
0.0,60207.0,,,0.0,100.0,53.0,,1300000000.0,100.0,31000000000.0,0.0,,,,,,0.0,,,,,18000000000.0,466286.0,,2.0,,441.0,,1600000000.0,,0.0,,450000000.0,300000000.0,,31000000000.0,450000000.0,0.0
0.0,60998.0,,,0.0,95.0,70.0,,800000000.0,90.0,48000000000.0,2.0,,,,,,95.0,,,,,20000000000.0,466288.0,,2.0,,443.0,,3000000000.0,,2.0,,500000000.0,350000000.0,,45600000000.0,500000000.0,475000000.0
0.0,60966.0,,,0.0,100.0,100.0,,-9.0,100.0,41000000000.0,0.0,,,,,,100.0,,,,,15000000000.0,466289.0,,2.0,,451.0,,2500000000.0,,0.0,,5000000000.0,400000000.0,,41000000000.0,5000000000.0,5000000000.0
0.0,60206.0,,,0.0,60.0,120.0,,2000000000.0,70.0,67000000000.0,0.0,,,,,13400000.0,70.0,,,,,25000000000.0,466290.0,,3.0,,454.0,,14000000000.0,,0.0,,0.0,3000000000.0,,40200000000.0,0.0,0.0
0.0,60959.0,,,-9.0,99.0,2000.0,,2000000000.0,99.0,1632000000000.0,2.0,,,,,,85.0,,,,,255000000000.0,466291.0,,3.0,,455.0,,60000000000.0,,2.0,,-9.0,6000000000.0,,1615680000000.0,-18.0,-15.299999999999999
0.0,60214.0,,,0.0,60.0,900.0,,20000000000.0,100.0,200000000000.0,0.0,,,,,,100.0,,,,,80000000000.0,466293.0,,3.0,,460.0,,25000000000.0,,0.0,,3000000000.0,10000000000.0,,120000000000.0,3000000000.0,3000000000.0
0.0,60230.0,,,0.0,80.0,2300.0,,-9.0,100.0,242000000000.0,0.0,,,,,4840000.0,100.0,,,,,130000000000.0,466299.0,,3.0,,471.0,,62000000000.0,,0.0,,30000000000.0,5000000000.0,,193600000000.0,30000000000.0,30000000000.0
0.0,60819.0,,,12000000000.0,100.0,210.0,,0.0,100.0,21000000000.0,0.0,,,,,120000000.0,100.0,,,,,1080000000.0,466303.0,,3.0,,476.0,,4500000000.0,,0.0,,6500000000.0,800000000.0,,21000000000.0,18500000000.0,18500000000.0
0.0,60989.0,,,0.0,99.0,110.0,,0.0,100.0,19300000000.0,-7.0,,,,,200000000.0,100.0,,,,,18400000000.0,466304.0,,3.0,,479.0,,2450000000.0,,-7.0,19000000.0,735000000.0,80000000.0,,19107000000.0,735000000.0,735000000.0
0.0,60062.0,,,25000000000.0,50.0,210.0,,7000000000.0,40.0,460000000000.0,0.0,,,,,360000000.0,50.0,,,,,368000000000.0,466308.0,,3.0,,491.0,,8200000000.0,,0.0,180000000.0,5000000000.0,500000000.0,,230000000000.0,30000000000.0,15000000000.0
0.0,60055.0,,,0.0,80.0,1200.0,,88897542965.0,100.0,1817842887620.0,0.0,,,,,600000000.0,100.0,,,,,108613300000.0,466309.0,,3.0,,495.0,,71715000000.0,,0.0,,93000000000.0,54041938651.0,,1454274310096.0,93000000000.0,93000000000.0
0.0,60054.0,,,0.0,90.0,330.0,,4800000000.0,100.0,1007000000000.0,0.0,,,,,1000000000.0,50.0,,,,,9330000000.0,466312.0,,3.0,,499.0,100000000.0,26349000000.0,,0.0,500000000.0,70000000000.0,900000000.0,,906300000000.0,70000000000.0,35000000000.0
0.0,60542.0,,,0.0,80.0,370.0,,2000000000.0,0.0,160000000000.0,0.0,,,,,100000000.0,50.0,,,,,100000000000.0,466315.0,,3.0,,511.0,30000000.0,10000000000.0,,0.0,,8500000000.0,120000000.0,,128000000000.0,8500000000.0,4250000000.0
0.0,60545.0,,,2000000000.0,60.0,50.0,,,100.0,16000000000.0,0.0,,,,,,50.0,,,,,,466316.0,,2.0,,514.0,5000000.0,3600000000.0,,0.0,,3200000000.0,,,9600000000.0,5200000000.0,2600000000.0
0.0,60167.0,,,0.0,100.0,350.0,,0.0,100.0,35000000000.0,0.0,,,,,96000000.0,100.0,,,,,27362197371.0,466319.0,,3.0,,519.0,,5985110230.0,,0.0,17000000.0,300000000.0,540791056.0,,35000000000.0,300000000.0,300000000.0
0.0,60829.0,,,0.0,70.0,50.0,,,0.0,5000000000.0,0.0,,,,,35000000.0,30.0,,,,,,466323.0,,2.0,,533.0,,1115000000.0,,0.0,6000000.0,2000000000.0,,,3500000000.0,2000000000.0,600000000.0
0.0,60828.0,,,0.0,98.0,900.0,,1800000000.0,100.0,40000000000.0,0.0,,,,,,60.0,,,,,11200000000.0,466326.0,,3.0,,541.0,,27000000000.0,,0.0,,3000000000.0,1200000000.0,,39200000000.0,3000000000.0,1800000000.0
0.0,60991.0,,,0.0,100.0,85.0,,,50.0,113000000000.0,0.0,,,,,80000000.0,10.0,,,,,,466327.0,,2.0,,544.0,,1700000000.0,,0.0,,1800000000.0,,,113000000000.0,1800000000.0,180000000.0
0.0,60983.0,,,0.0,100.0,3800.0,,,70.0,2800000000000.0,0.0,,,,,1800000000.0,0.0,,,,,,466331.0,,3.0,,553.0,300000000.0,1200000000000.0,,0.0,,1680000000000.0,,,2800000000000.0,1680000000000.0,0.0
0.0,60073.0,,,0.0,100.0,80.0,,,70.0,10000000000.0,0.0,,,,,120000000.0,70.0,,,,,,466332.0,,3.0,,554.0,,2500000000.0,,0.0,,0.0,,,10000000000.0,0.0,0.0
0.0,60316.0,,,0.0,100.0,130.0,,,100.0,6500000000.0,0.0,,,,,30000000.0,70.0,,,,,,466333.0,,3.0,,555.0,,1700000000.0,,0.0,,590000000.0,,,6500000000.0,590000000.0,413000000.0
0.0,60679.0,,,0.0,90.0,110.0,,0.0,0.0,97000000000.0,0.0,,,,,240000000.0,0.0,,,,,8000000000.0,466335.0,,3.0,,559.0,,5400000000.0,,0.0,,0.0,300000000.0,,87300000000.0,0.0,0.0
0.0,60870.0,,,0.0,100.0,80.0,,-8.0,40.0,200000000000.0,0.0,,,,,120000000.0,90.0,,,,,-8.0,466336.0,,2.0,,560.0,,-8.0,,0.0,,1700000000.0,-8.0,,200000000000.0,1700000000.0,1530000000.0
0.0,60926.0,,,0.0,100.0,1600.0,,3000000000.0,70.0,930000000000.0,2.0,,,,,1700000000.0,70.0,,,,,810000000000.0,466337.0,,3.0,,564.0,,42000000000.0,,1.0,,49000000000.0,36000000000.0,,930000000000.0,49000000000.0,34299999999.999996
0.0,60682.0,,,0.0,100.0,90.0,,120000000.0,100.0,28000000000.0,0.0,,,,,,100.0,,,,,22000000000.0,466338.0,,2.0,,566.0,,2200000000.0,,0.0,,0.0,6000000000.0,,28000000000.0,0.0,0.0
0.0,60928.0,,,6000000000.0,100.0,6200.0,,2400000000.0,100.0,750000000000.0,0.0,,,,,2400000000.0,90.0,,,,,500000000000.0,466339.0,,3.0,,571.0,,170000000000.0,,0.0,,17000000000.0,6000000000.0,,750000000000.0,23000000000.0,20700000000.0
0.0,60686.0,,,0.0,70.0,300.0,,2000000000.0,100.0,43000000000.0,0.0,,,,,,70.0,,,,,20000000000.0,466340.0,,3.0,,576.0,,8000000000.0,,0.0,,500000000.0,500000000.0,,30100000000.0,500000000.0,350000000.0
0.0,60684.0,,,2500000000.0,75.0,80.0,,600000000.0,0.0,47000000000.0,0.0,,,,,260000000.0,100.0,,,,,36000000000.0,466341.0,,2.0,,579.0,,2500000000.0,,0.0,800000000.0,1000000000.0,200000000.0,,35250000000.0,3500000000.0,3500000000.0
0.0,60365.0,,,0.0,100.0,300.0,,35000000000.0,100.0,106000000000.0,0.0,,,,,72000000000.0,100.0,,,,,30000000000.0,466344.0,,3.0,,593.0,,25000000000.0,,0.0,20000000.0,0.0,1500000000.0,,106000000000.0,0.0,0.0
0.0,60251.0,,,0.0,30.0,1000.0,,8000000000.0,70.0,650000000000.0,0.0,,,,,200000000.0,70.0,,,,,290000000000.0,466345.0,,3.0,,594.0,,13600000000.0,,0.0,,2000000000.0,1100000000.0,,195000000000.0,2000000000.0,1400000000.0
0.0,60694.0,,,0.0,60.0,50.0,,200000000.0,40.0,10000000000.0,0.0,,,,,20000000.0,40.0,,,,,6000000000.0,466346.0,,2.0,,595.0,30000000.0,960000000.0,,1.0,4000000000.0,1000000000.0,60000000.0,,6000000000.0,1000000000.0,400000000.0
0.0,60366.0,,,0.0,80.0,170.0,,70000000.0,100.0,9000000000.0,0.0,,,,,82000000.0,100.0,,,,,5200000000.0,466348.0,,2.0,,599.0,,1600000000.0,,2.0,120000000.0,600000000.0,230000000.0,,7200000000.0,600000000.0,600000000.0
0.0,60353.0,,,0.0,100.0,50.0,,1000000000.0,100.0,195000000000.0,0.0,,,,,,90.0,,,,,130000000000.0,466349.0,,2.0,,600.0,,550000000.0,,0.0,,200000000.0,5000000000.0,,195000000000.0,200000000.0,180000000.0
0.0,60943.0,,,0.0,90.0,180.0,,4000000000.0,30.0,49000000000.0,0.0,,,,,408000000.0,100.0,,,,,28000000000.0,466352.0,,3.0,,624.0,150000000.0,1600000000.0,,0.0,,6800000000.0,1200000000.0,,44100000000.0,6800000000.0,6800000000.0
0.0,60108.0,,,0.0,80.0,350.0,,,70.0,81000000000.0,0.0,,,,,400000000.0,70.0,,,,,,466353.0,,3.0,,625.0,,12000000000.0,,0.0,,1000000000.0,,,64800000000.0,1000000000.0,700000000.0
0.0,60252.0,,,0.0,70.0,900.0,,200000000.0,100.0,163000000000.0,0.0,,,,,180000000.0,70.0,,,,,60000000000.0,466354.0,,3.0,,629.0,,16000000000.0,,0.0,,2000000000.0,1800000000.0,,114100000000.0,2000000000.0,1400000000.0
0.0,60875.0,,,0.0,40.0,1300.0,,3000000000.0,50.0,460000000000.0,0.0,,,,,700000000.0,100.0,,,,,184000000000.0,466355.0,,3.0,,638.0,,40000000000.0,,0.0,,50000000000.0,7000000000.0,,184000000000.0,50000000000.0,50000000000.0
0.0,60950.0,,,0.0,70.0,180.0,,400000000.0,100.0,30000000000.0,0.0,,,,,,100.0,,,,,15000000000.0,466356.0,,3.0,,643.0,,3500000000.0,,0.0,,2000000000.0,3000000000.0,,21000000000.0,2000000000.0,2000000000.0
0.0,60115.0,,,0.0,90.0,250.0,,150000000.0,100.0,25000000000.0,0.0,,,,,200000000.0,100.0,,,,,12500000000.0,466359.0,,3.0,,650.0,,6000000000.0,,0.0,100000000.0,550000000.0,2000000000.0,,22500000000.0,550000000.0,550000000.0
0.0,60701.0,,,0.0,100.0,1000.0,,1500000000.0,70.0,289000000000.0,-7.0,,,,,,70.0,,,,,210000000000.0,466360.0,,3.0,,651.0,,40000000000.0,,-7.0,,6000000000.0,5500000000.0,,289000000000.0,6000000000.0,4199999999.9999995
0.0,60373.0,,,0.0,80.0,72.0,,4000000000.0,100.0,20000000000.0,0.0,,,,,50000000.0,30.0,,,,,12000000000.0,466363.0,,2.0,,655.0,20000000.0,3000000000.0,,0.0,430000000.0,0.0,720000000.0,,16000000000.0,0.0,0.0
0.0,60202.0,,,0.0,100.0,490.0,,8000000000.0,100.0,400000000000.0,0.0,,,,,450000000.0,100.0,,,,,350000000000.0,466365.0,,3.0,,658.0,,23000000000.0,,0.0,,5000000000.0,2600000000.0,,400000000000.0,5000000000.0,5000000000.0
0.0,60873.0,,,100000000.0,100.0,145.0,,1000000000.0,100.0,59000000000.0,0.0,,,,,600000000.0,100.0,,,,,35000000000.0,466366.0,,3.0,,661.0,,8300000000.0,,0.0,,2822000000.0,240000000.0,,59000000000.0,2922000000.0,2922000000.0
